dataset,muscle,mvc,participant,test
Patrick2013,upp. trap.,0.8135867714248588,4,11
Patrick2013,upp. trap.,0.10263839475258846,4,12
Patrick2013,upp. trap.,0.2748030824896439,4,13
Patrick2013,upp. trap.,0.7450917487738016,4,14
Patrick2013,mid. trap.,0.27127313037920037,4,0
Patrick2013,mid. trap.,0.2511062432171359,4,1
Patrick2013,mid. trap.,0.27476790003225804,4,2
Patrick2013,mid. trap.,0.12874868680620116,4,3
Patrick2013,mid. trap.,0.22484553829289405,4,4
Patrick2013,mid. trap.,0.2673388264050015,4,5
Patrick2013,mid. trap.,0.09322051108650936,4,6
Patrick2013,mid. trap.,0.02380825959396054,4,7
Patrick2013,mid. trap.,0.12361031591870283,4,8
Patrick2013,mid. trap.,0.08415266983632447,4,9
Patrick2013,mid. trap.,0.07336297846247436,4,10
Patrick2013,mid. trap.,0.2327635672568696,4,11
Patrick2013,mid. trap.,0.11494273503184599,4,12
Patrick2013,mid. trap.,0.009038315944954585,4,13
Patrick2013,mid. trap.,0.17691931004194084,4,14
Patrick2013,low. trap.,0.06779227231444321,4,0
Patrick2013,low. trap.,0.5399793376580193,4,1
Patrick2013,low. trap.,0.3322534969597754,4,2
Patrick2013,low. trap.,0.11942163451536741,4,3
Patrick2013,low. trap.,0.03462054333101665,4,4
Patrick2013,low. trap.,0.6175971749461824,4,5
Patrick2013,low. trap.,0.44038646958440375,4,6
Patrick2013,low. trap.,0.2671453171480953,4,7
Patrick2013,low. trap.,0.06747916971341016,4,8
Patrick2013,low. trap.,0.19532174781253148,4,9
Patrick2013,low. trap.,0.7748508830451379,4,10
Patrick2013,low. trap.,0.05716121149344759,4,11
Patrick2013,low. trap.,0.6212747967610015,4,12
Patrick2013,low. trap.,0.0686907030419527,4,13
Patrick2013,low. trap.,0.11660295955351871,4,14
Patrick2013,ant. delt.,0.14993168980925886,4,0
Patrick2013,ant. delt.,0.05456056212049036,4,1
Patrick2013,ant. delt.,0.17834388799960516,4,2
Patrick2013,ant. delt.,0.45067668940636374,4,3
Patrick2013,ant. delt.,0.23274260484399728,4,4
Patrick2013,ant. delt.,0.04371793358517026,4,5
Patrick2013,ant. delt.,0.07413421385650573,4,6
Patrick2013,ant. delt.,0.40832078587056597,4,7
Patrick2013,ant. delt.,0.23914552783058662,4,8
Patrick2013,ant. delt.,0.06573601202394941,4,9
Patrick2013,ant. delt.,0.014256028059705494,4,10
Patrick2013,ant. delt.,0.2647456469923565,4,11
Patrick2013,ant. delt.,0.029718048397703783,4,12
Patrick2013,ant. delt.,0.42177942674585045,4,13
Patrick2013,ant. delt.,0.3621343373241065,4,14
Patrick2013,mid. delt.,0.2946784550827266,4,0
Patrick2013,mid. delt.,0.2352080884816095,4,1
Patrick2013,mid. delt.,0.41071422545187714,4,2
Patrick2013,mid. delt.,0.21325702427811855,4,3
Patrick2013,mid. delt.,0.27914877520186476,4,4
Patrick2013,mid. delt.,0.2558713285173445,4,5
Patrick2013,mid. delt.,0.01268422376126166,4,6
Patrick2013,mid. delt.,0.016307199234296278,4,7
Patrick2013,mid. delt.,0.1802424544743722,4,8
Patrick2013,mid. delt.,0.12713568900776795,4,9
Patrick2013,mid. delt.,0.017018337387285417,4,10
Patrick2013,mid. delt.,0.285394322362162,4,11
Patrick2013,mid. delt.,0.24609708769858663,4,12
Patrick2013,mid. delt.,0.10879142568598077,4,13
Patrick2013,mid. delt.,0.30360207059809974,4,14
Patrick2013,post. delt.,0.24151452502410597,4,0
Patrick2013,post. delt.,0.601525809190481,4,1
Patrick2013,post. delt.,0.39113179378669805,4,2
Patrick2013,post. delt.,0.19394609205245034,4,3
Patrick2013,post. delt.,0.24036359125726803,4,4
Patrick2013,post. delt.,0.585324035665877,4,5
Patrick2013,post. delt.,0.10870964311465159,4,6
Patrick2013,post. delt.,0.054723886799258166,4,7
Patrick2013,post. delt.,0.2784865005276662,4,8
Patrick2013,post. delt.,0.4035237897532514,4,9
Patrick2013,post. delt.,0.26289187638323497,4,10
Patrick2013,post. delt.,0.2845442676389703,4,11
Patrick2013,post. delt.,0.41429471925566874,4,12
Patrick2013,post. delt.,0.02125488450205444,4,13
Patrick2013,post. delt.,0.3755334871348235,4,14
Patrick2013,pec. maj.,0.02035862560533454,4,0
Patrick2013,pec. maj.,0.013831195619056536,4,1
Patrick2013,pec. maj.,0.02494340076244135,4,2
Patrick2013,pec. maj.,0.24802006456975906,4,3
Patrick2013,pec. maj.,0.06235584211268269,4,4
Patrick2013,pec. maj.,0.014996966737395454,4,5
Patrick2013,pec. maj.,0.1965024966042601,4,6
Patrick2013,pec. maj.,0.35270942427524715,4,7
Patrick2013,pec. maj.,0.01836045809212495,4,8
Patrick2013,pec. maj.,0.011615700368978056,4,9
Patrick2013,pec. maj.,0.015808887290143334,4,10
Patrick2013,pec. maj.,0.07226313055131645,4,11
Patrick2013,pec. maj.,0.013399621299418813,4,12
Patrick2013,pec. maj.,0.33620151529973186,4,13
Patrick2013,pec. maj.,0.15421297880671503,4,14
Patrick2013,ser. ant.,0.2623231395657456,4,0
Patrick2013,ser. ant.,0.1272557748748625,4,1
Patrick2013,ser. ant.,0.337616681664722,4,2
Patrick2013,ser. ant.,0.529304943036599,4,3
Patrick2013,ser. ant.,0.5043663384871329,4,4
Patrick2013,ser. ant.,0.11640441094394095,4,5
Patrick2013,ser. ant.,0.23035878710517116,4,6
Patrick2013,ser. ant.,0.2962653385562052,4,7
Patrick2013,ser. ant.,0.34590186231311015,4,8
Patrick2013,ser. ant.,0.11537085962928562,4,9
Patrick2013,ser. ant.,0.2991466180712996,4,10
Patrick2013,ser. ant.,0.5172871877040279,4,11
Patrick2013,ser. ant.,0.17398816971319983,4,12
Patrick2013,ser. ant.,0.2353982886115653,4,13
Patrick2013,ser. ant.,0.3060269773725731,4,14
Patrick2013,lat. dors.,0.03898883525897506,4,0
Patrick2013,lat. dors.,0.21532435123683674,4,1
Patrick2013,lat. dors.,0.09645205181352762,4,2
Patrick2013,lat. dors.,0.08158101032014431,4,3
Patrick2013,lat. dors.,0.050240144390948614,4,4
Patrick2013,lat. dors.,0.22747991243983917,4,5
Patrick2013,lat. dors.,0.18665375438469106,4,6
Patrick2013,lat. dors.,0.08008013007791004,4,7
Patrick2013,lat. dors.,0.047814665804964664,4,8
Patrick2013,lat. dors.,0.09352061338791577,4,9
Patrick2013,lat. dors.,0.2669537429136386,4,10
Patrick2013,lat. dors.,0.06322732836964955,4,11
Patrick2013,lat. dors.,0.21085275113336194,4,12
Patrick2013,lat. dors.,0.02614319927083876,4,13
Patrick2013,lat. dors.,0.06530587457410952,4,14
Patrick2013,supra.,0.1331743574106884,4,0
Patrick2013,supra.,0.1308633599689069,4,1
Patrick2013,supra.,0.23517013892707392,4,2
Patrick2013,supra.,0.1915526608677827,4,3
Patrick2013,supra.,0.24243760554357752,4,4
Patrick2013,supra.,0.16776890021930307,4,5
Patrick2013,supra.,0.023108145057440823,4,6
Patrick2013,supra.,0.019737056682078195,4,7
Patrick2013,supra.,0.13058242162122535,4,8
Patrick2013,supra.,0.041192885302924455,4,9
Patrick2013,supra.,0.01847657634533414,4,10
Patrick2013,supra.,0.17409336104784612,4,11
Patrick2013,supra.,0.05266548858529692,4,12
Patrick2013,supra.,0.051530326716016484,4,13
Patrick2013,supra.,0.20217141439883501,4,14
Patrick2013,infra.,0.1409013718213445,4,0
Patrick2013,infra.,0.11353784545458,4,1
Patrick2013,infra.,0.24750311276026604,4,2
Patrick2013,infra.,0.23378064952849947,4,3
Patrick2013,infra.,0.14975652021589736,4,4
Patrick2013,infra.,0.056836263572496805,4,5
Patrick2013,infra.,0.07943721687001623,4,6
Patrick2013,infra.,0.08695244367470402,4,7
Patrick2013,infra.,0.1153720814243176,4,8
Patrick2013,infra.,0.15957830655197053,4,9
Patrick2013,infra.,0.08457702704492073,4,10
Patrick2013,infra.,0.1196378940514515,4,11
Patrick2013,infra.,0.036129990621371365,4,12
Patrick2013,infra.,0.034979304256345614,4,13
Patrick2013,infra.,0.15003688048967995,4,14
Patrick2013,subscap.,0.08100471736640846,4,0
Patrick2013,subscap.,0.17625417853825256,4,1
Patrick2013,subscap.,0.0645814304887023,4,2
Patrick2013,subscap.,0.04649031603202375,4,3
Patrick2013,subscap.,0.09915507982048877,4,4
Patrick2013,subscap.,0.15317563078899507,4,5
Patrick2013,subscap.,0.10041890971944284,4,6
Patrick2013,subscap.,0.05933253636366788,4,7
Patrick2013,subscap.,0.12023441529614504,4,8
Patrick2013,subscap.,0.14623107767998508,4,9
Patrick2013,subscap.,0.12011455600076021,4,10
Patrick2013,subscap.,0.07241668201372785,4,11
Patrick2013,subscap.,0.12659348756728594,4,12
Patrick2013,subscap.,0.029544887492799106,4,13
Patrick2013,subscap.,0.05932361339252969,4,14
Patrick2013,upp. trap.,0.6501464090809379,5,0
Patrick2013,upp. trap.,0.28817424626659155,5,1
Patrick2013,upp. trap.,0.32759131671947916,5,2
Patrick2013,upp. trap.,0.46188174851287844,5,3
Patrick2013,upp. trap.,0.7645556965081801,5,4
Patrick2013,upp. trap.,0.10460493146325472,5,5
Patrick2013,upp. trap.,0.04590515987373295,5,6
Patrick2013,upp. trap.,0.060343847243256386,5,7
Patrick2013,upp. trap.,0.6761010253540698,5,8
Patrick2013,upp. trap.,0.2597921011471115,5,9
Patrick2013,upp. trap.,0.043803695971096734,5,10
Patrick2013,upp. trap.,0.5160799693025496,5,11
Patrick2013,upp. trap.,0.08022217912325083,5,12
Patrick2013,upp. trap.,0.17090799055808512,5,13
Patrick2013,upp. trap.,0.5474357616329536,5,14
Patrick2013,mid. trap.,0.16532533704251678,5,0
Patrick2013,mid. trap.,0.46250668105675674,5,1
Patrick2013,mid. trap.,0.34199991345098907,5,2
Patrick2013,mid. trap.,0.21319959722644227,5,3
Patrick2013,mid. trap.,0.3183858539765406,5,4
Patrick2013,mid. trap.,0.1666149774774866,5,5
Patrick2013,mid. trap.,0.1724134886468527,5,6
Patrick2013,mid. trap.,0.03956937304991126,5,7
Patrick2013,mid. trap.,0.15167610805846093,5,8
Patrick2013,mid. trap.,0.08593247341708181,5,9
Patrick2013,mid. trap.,0.05941265615788349,5,10
Patrick2013,mid. trap.,0.19532592702885512,5,11
Patrick2013,mid. trap.,0.060711495151416106,5,12
Patrick2013,mid. trap.,0.03231463199391523,5,13
Patrick2013,mid. trap.,0.21081810567459008,5,14
Patrick2013,low. trap.,0.8932278831677709,5,0
Patrick2013,low. trap.,1.244788204329708,5,1
Patrick2013,low. trap.,1.2489454487562202,5,2
Patrick2013,low. trap.,0.6039521890025636,5,3
Patrick2013,low. trap.,0.8512065018770554,5,4
Patrick2013,low. trap.,0.38880011322659147,5,5
Patrick2013,low. trap.,0.4935991932718429,5,6
Patrick2013,low. trap.,0.2584417703817443,5,7
Patrick2013,low. trap.,0.7687669514069267,5,8
Patrick2013,low. trap.,0.9016451338555523,5,9
Patrick2013,low. trap.,0.09875242726248615,5,10
Patrick2013,low. trap.,0.4998681058817501,5,11
Patrick2013,low. trap.,0.07876467591962827,5,12
Patrick2013,low. trap.,0.3005608524575373,5,13
Patrick2013,low. trap.,0.8833987272217005,5,14
Patrick2013,ant. delt.,0.0695127747168191,5,0
Patrick2013,ant. delt.,0.017976864942085384,5,1
Patrick2013,ant. delt.,0.09089828601412824,5,2
Patrick2013,ant. delt.,0.1346025570181379,5,3
Patrick2013,ant. delt.,0.07343538972648969,5,4
Patrick2013,ant. delt.,0.014987589780799462,5,5
Patrick2013,ant. delt.,0.057529823096507074,5,6
Patrick2013,ant. delt.,0.06638442261249627,5,7
Patrick2013,ant. delt.,0.16801464395090576,5,8
Patrick2013,ant. delt.,0.04816255598520062,5,9
Patrick2013,ant. delt.,0.005741105118928287,5,10
Patrick2013,ant. delt.,0.094508230022606,5,11
Patrick2013,ant. delt.,0.014394020494615776,5,12
Patrick2013,ant. delt.,0.069852634279637,5,13
Patrick2013,ant. delt.,0.11362716853129746,5,14
Patrick2013,mid. delt.,0.12150011156439874,5,0
Patrick2013,mid. delt.,0.11686627910788426,5,1
Patrick2013,mid. delt.,0.13443292877737686,5,2
Patrick2013,mid. delt.,0.07010815287586068,5,3
Patrick2013,mid. delt.,0.12418487763146037,5,4
Patrick2013,mid. delt.,0.08465654846194515,5,5
Patrick2013,mid. delt.,0.012543622521061028,5,6
Patrick2013,mid. delt.,0.012965158805078942,5,7
Patrick2013,mid. delt.,0.1103355999387936,5,8
Patrick2013,mid. delt.,0.08166457146862804,5,9
Patrick2013,mid. delt.,0.025052336141000886,5,10
Patrick2013,mid. delt.,0.07997717146066659,5,11
Patrick2013,mid. delt.,0.022011195849280116,5,12
Patrick2013,mid. delt.,0.011904179454583875,5,13
Patrick2013,mid. delt.,0.11057510478843666,5,14
Patrick2013,post. delt.,0.23949372365237065,5,0
Patrick2013,post. delt.,0.6638014441806007,5,1
Patrick2013,post. delt.,0.2669393692492815,5,2
Patrick2013,post. delt.,0.07835410949887008,5,3
Patrick2013,post. delt.,0.23680112292178174,5,4
Patrick2013,post. delt.,0.9134100197249384,5,5
Patrick2013,post. delt.,0.17112394191156055,5,6
Patrick2013,post. delt.,0.028102288906580175,5,7
Patrick2013,post. delt.,0.1214370993542736,5,8
Patrick2013,post. delt.,0.4652234475883682,5,9
Patrick2013,post. delt.,0.3587638575887645,5,10
Patrick2013,post. delt.,0.4221782758227085,5,11
Patrick2013,post. delt.,0.1997344770416807,5,12
Patrick2013,post. delt.,0.026403985633327028,5,13
Patrick2013,post. delt.,0.28417417647105436,5,14
Patrick2013,pec. maj.,0.07672592335934855,5,0
Patrick2013,pec. maj.,0.015707748456712297,5,1
Patrick2013,pec. maj.,0.016019701839481218,5,2
Patrick2013,pec. maj.,0.09633625136813931,5,3
Patrick2013,pec. maj.,0.05672978129231761,5,4
Patrick2013,pec. maj.,0.040388112056332116,5,5
Patrick2013,pec. maj.,0.3778398462782032,5,6
Patrick2013,pec. maj.,0.30873526388983374,5,7
Patrick2013,pec. maj.,0.01146335661729242,5,8
Patrick2013,pec. maj.,0.010125443509124362,5,9
Patrick2013,pec. maj.,0.0986907149613743,5,10
Patrick2013,pec. maj.,0.0797531658487302,5,11
Patrick2013,pec. maj.,0.1580024782518433,5,12
Patrick2013,pec. maj.,0.17960470935095846,5,13
Patrick2013,pec. maj.,0.07987925628407669,5,14
Patrick2013,ser. ant.,0.9347482515428283,5,0
Patrick2013,ser. ant.,0.34674799244833077,5,1
Patrick2013,ser. ant.,1.1975710617896937,5,2
Patrick2013,ser. ant.,0.7158854025395475,5,3
Patrick2013,ser. ant.,0.8051219168515831,5,4
Patrick2013,ser. ant.,0.0480616359824778,5,5
Patrick2013,ser. ant.,0.06180818555688307,5,6
Patrick2013,ser. ant.,0.23174562409198263,5,7
Patrick2013,ser. ant.,0.8514062971786269,5,8
Patrick2013,ser. ant.,0.21625049231897098,5,9
Patrick2013,ser. ant.,0.04354991782775125,5,10
Patrick2013,ser. ant.,0.6273407215513311,5,11
Patrick2013,ser. ant.,0.05204675943181153,5,12
Patrick2013,ser. ant.,0.48483407803887113,5,13
Patrick2013,ser. ant.,0.8952825658495258,5,14
Patrick2013,lat. dors.,0.11485228949824038,5,0
Patrick2013,lat. dors.,0.08648995698642159,5,1
Patrick2013,lat. dors.,0.08829866568235073,5,2
Patrick2013,lat. dors.,0.08433878665803901,5,3
Patrick2013,lat. dors.,0.08551224270087099,5,4
Patrick2013,lat. dors.,0.19588983763550522,5,5
Patrick2013,lat. dors.,0.34484183874268926,5,6
Patrick2013,lat. dors.,0.22114690853508723,5,7
Patrick2013,lat. dors.,0.06376582586224798,5,8
Patrick2013,lat. dors.,0.03492752037610332,5,9
Patrick2013,lat. dors.,0.20221540331378596,5,10
Patrick2013,lat. dors.,0.10113923912383482,5,11
Patrick2013,lat. dors.,0.19244290618550797,5,12
Patrick2013,lat. dors.,0.08733614945466893,5,13
Patrick2013,lat. dors.,0.0628910658204129,5,14
Patrick2013,supra.,0.18577404607317027,5,0
Patrick2013,supra.,0.23977671787998595,5,1
Patrick2013,supra.,0.209149754028434,5,2
Patrick2013,supra.,0.30886229909784657,5,3
Patrick2013,supra.,0.2557224197633806,5,4
Patrick2013,supra.,0.16113799690878278,5,5
Patrick2013,supra.,0.025130251728442722,5,6
Patrick2013,supra.,0.04673720383330904,5,7
Patrick2013,supra.,0.18908148298460786,5,8
Patrick2013,supra.,0.17021799818078792,5,9
Patrick2013,supra.,0.0708334089731569,5,10
Patrick2013,supra.,0.128986125806198,5,11
Patrick2013,supra.,0.038562024363689426,5,12
Patrick2013,supra.,0.05224322598476855,5,13
Patrick2013,supra.,0.23568098555987566,5,14
Patrick2013,infra.,0.02964265061007574,5,0
Patrick2013,infra.,0.020217299589879605,5,1
Patrick2013,infra.,0.022610706790915397,5,2
Patrick2013,infra.,0.012918239247046145,5,3
Patrick2013,infra.,0.03771812332116037,5,4
Patrick2013,infra.,0.010586961707877578,5,5
Patrick2013,infra.,0.19437783747137,5,6
Patrick2013,infra.,0.018226290119683977,5,7
Patrick2013,infra.,0.026361955244900086,5,8
Patrick2013,infra.,0.06452354743049189,5,9
Patrick2013,infra.,0.003997687910239798,5,10
Patrick2013,infra.,0.014997550130686604,5,11
Patrick2013,infra.,0.02124183366158523,5,12
Patrick2013,infra.,0.00487271919640453,5,13
Patrick2013,infra.,0.053922762743553246,5,14
Patrick2013,subscap.,0.013837570594611423,5,0
Patrick2013,subscap.,0.01510361597337791,5,1
Patrick2013,subscap.,0.011321921182331482,5,2
Patrick2013,subscap.,0.012220650648713537,5,3
Patrick2013,subscap.,0.01071677589751703,5,4
Patrick2013,subscap.,0.022831139163578373,5,5
Patrick2013,subscap.,0.012689925082823579,5,6
Patrick2013,subscap.,0.017035227095982895,5,7
Patrick2013,subscap.,0.01020127564766353,5,8
Patrick2013,subscap.,0.01123561251917268,5,9
Patrick2013,subscap.,0.012350442280077204,5,10
Patrick2013,subscap.,0.012396628176725,5,11
Patrick2013,subscap.,0.022793857815006816,5,12
Patrick2013,subscap.,0.011428787348194613,5,13
Patrick2013,subscap.,0.060313939900704355,5,14
Patrick2013,upp. trap.,0.27863408834319736,6,0
Patrick2013,upp. trap.,0.2977344487523992,6,1
Patrick2013,upp. trap.,0.31051314610844444,6,2
Patrick2013,upp. trap.,0.45804720669015886,6,3
Patrick2013,upp. trap.,0.5707976826203307,6,4
Patrick2013,upp. trap.,0.1006900169912702,6,5
Patrick2013,upp. trap.,0.04158739423127912,6,6
Patrick2013,upp. trap.,0.046257364496944564,6,7
Patrick2013,upp. trap.,0.4445496857126999,6,8
Patrick2013,upp. trap.,0.2584397625054812,6,9
Patrick2013,upp. trap.,0.07279622562964627,6,10
Patrick2013,upp. trap.,0.37271663597485294,6,11
Patrick2013,upp. trap.,0.03622266161617323,6,12
Patrick2013,upp. trap.,0.280583764075517,6,13
Patrick2013,upp. trap.,0.6484767235875558,6,14
Patrick2013,mid. trap.,0.274680211410274,6,0
Patrick2013,mid. trap.,0.24772804692714834,6,1
Patrick2013,mid. trap.,0.2477473459639059,6,2
Patrick2013,mid. trap.,0.28876739806090734,6,3
Patrick2013,mid. trap.,0.301091302346854,6,4
Patrick2013,mid. trap.,0.15472707669915206,6,5
Patrick2013,mid. trap.,0.051411747018609594,6,6
Patrick2013,mid. trap.,0.019081369726403542,6,7
Patrick2013,mid. trap.,0.14429173439231255,6,8
Patrick2013,mid. trap.,0.16187125557949275,6,9
Patrick2013,mid. trap.,0.031048299819772047,6,10
Patrick2013,mid. trap.,0.2934698078102364,6,11
Patrick2013,mid. trap.,0.17915979194868964,6,12
Patrick2013,mid. trap.,0.012123387375708955,6,13
Patrick2013,mid. trap.,0.23054243581037298,6,14
Patrick2013,low. trap.,0.19518039683451816,6,0
Patrick2013,low. trap.,0.19806969871447305,6,1
Patrick2013,low. trap.,0.21576907991005143,6,2
Patrick2013,low. trap.,0.2255770377167399,6,3
Patrick2013,low. trap.,0.16418961014360997,6,4
Patrick2013,low. trap.,0.13392856231173345,6,5
Patrick2013,low. trap.,0.053758084315425676,6,6
Patrick2013,low. trap.,0.0490242161061723,6,7
Patrick2013,low. trap.,0.06533884282420019,6,8
Patrick2013,low. trap.,0.07718666401038857,6,9
Patrick2013,low. trap.,0.0704546844998199,6,10
Patrick2013,low. trap.,0.17952246926966053,6,11
Patrick2013,low. trap.,0.06063533024814258,6,12
Patrick2013,low. trap.,0.07770524416058981,6,13
Patrick2013,low. trap.,0.18536417707405944,6,14
Patrick2013,ant. delt.,0.3755498817667611,6,0
Patrick2013,ant. delt.,0.17629573035877616,6,1
Patrick2013,ant. delt.,0.3006660953728628,6,2
Patrick2013,ant. delt.,0.2795201833251717,6,3
Patrick2013,ant. delt.,0.41799019859457254,6,4
Patrick2013,ant. delt.,0.022300502122634267,6,5
Patrick2013,ant. delt.,0.060755288073895866,6,6
Patrick2013,ant. delt.,0.10223419098994044,6,7
Patrick2013,ant. delt.,0.18039095781312936,6,8
Patrick2013,ant. delt.,0.13107261297826214,6,9
Patrick2013,ant. delt.,0.00961410563408057,6,10
Patrick2013,ant. delt.,0.20028242726072018,6,11
Patrick2013,ant. delt.,0.008659946790786032,6,12
Patrick2013,ant. delt.,0.16315308733246922,6,13
Patrick2013,ant. delt.,0.4570127058075948,6,14
Patrick2013,mid. delt.,0.17273498603039628,6,0
Patrick2013,mid. delt.,0.1638592221386192,6,1
Patrick2013,mid. delt.,0.18950165461529944,6,2
Patrick2013,mid. delt.,0.14811921452356047,6,3
Patrick2013,mid. delt.,0.17878445049594976,6,4
Patrick2013,mid. delt.,0.06822355936042648,6,5
Patrick2013,mid. delt.,0.03540904281492509,6,6
Patrick2013,mid. delt.,0.022111481023410443,6,7
Patrick2013,mid. delt.,0.09288235494259034,6,8
Patrick2013,mid. delt.,0.09093117508346854,6,9
Patrick2013,mid. delt.,0.02608683937488412,6,10
Patrick2013,mid. delt.,0.1605211562153939,6,11
Patrick2013,mid. delt.,0.03146865834790211,6,12
Patrick2013,mid. delt.,0.03893252765051884,6,13
Patrick2013,mid. delt.,0.1957455524049449,6,14
Patrick2013,post. delt.,0.4137986182639728,6,0
Patrick2013,post. delt.,0.5498854239793038,6,1
Patrick2013,post. delt.,0.4058041963001956,6,2
Patrick2013,post. delt.,0.3450571223342733,6,3
Patrick2013,post. delt.,0.48386616953793216,6,4
Patrick2013,post. delt.,0.15397932088734664,6,5
Patrick2013,post. delt.,0.05596165043159157,6,6
Patrick2013,post. delt.,0.022405557587452045,6,7
Patrick2013,post. delt.,0.2193781403968793,6,8
Patrick2013,post. delt.,0.1989446148239814,6,9
Patrick2013,post. delt.,0.073117233253599,6,10
Patrick2013,post. delt.,0.45133186711243634,6,11
Patrick2013,post. delt.,0.09266659049060277,6,12
Patrick2013,post. delt.,0.01967623363505066,6,13
Patrick2013,post. delt.,0.3380767714860189,6,14
Patrick2013,pec. maj.,0.013516871413811266,6,0
Patrick2013,pec. maj.,0.013717461568337454,6,1
Patrick2013,pec. maj.,0.01746926702192499,6,2
Patrick2013,pec. maj.,0.020221123350005504,6,3
Patrick2013,pec. maj.,0.0179389719693342,6,4
Patrick2013,pec. maj.,0.019059624528394388,6,5
Patrick2013,pec. maj.,0.13654549865285603,6,6
Patrick2013,pec. maj.,0.15244326121819674,6,7
Patrick2013,pec. maj.,0.04761479745522618,6,8
Patrick2013,pec. maj.,0.011407253902950498,6,9
Patrick2013,pec. maj.,0.1377693289191056,6,10
Patrick2013,pec. maj.,0.015202517001231267,6,11
Patrick2013,pec. maj.,0.05395379187982221,6,12
Patrick2013,pec. maj.,0.43201327469319395,6,13
Patrick2013,pec. maj.,0.020444294757259465,6,14
Patrick2013,ser. ant.,0.06953591959753971,6,0
Patrick2013,ser. ant.,0.12993711469333186,6,1
Patrick2013,ser. ant.,0.12606072590234813,6,2
Patrick2013,ser. ant.,0.09728427307142623,6,3
Patrick2013,ser. ant.,0.09279150713739477,6,4
Patrick2013,ser. ant.,0.38584678165280895,6,5
Patrick2013,ser. ant.,0.5911436615262946,6,6
Patrick2013,ser. ant.,0.33762765026680774,6,7
Patrick2013,ser. ant.,0.15055741792089133,6,8
Patrick2013,ser. ant.,0.16923575649492253,6,9
Patrick2013,ser. ant.,0.2069050824364068,6,10
Patrick2013,ser. ant.,0.0728879419370855,6,11
Patrick2013,ser. ant.,0.30866542423488263,6,12
Patrick2013,ser. ant.,0.09346252791981081,6,13
Patrick2013,ser. ant.,0.13679075515060485,6,14
Patrick2013,lat. dors.,0.0552202750629321,6,0
Patrick2013,lat. dors.,0.22987186777967944,6,1
Patrick2013,lat. dors.,0.2021880005759284,6,2
Patrick2013,lat. dors.,0.08222157436674106,6,3
Patrick2013,lat. dors.,0.06341158489429329,6,4
Patrick2013,lat. dors.,0.6479357220999349,6,5
Patrick2013,lat. dors.,0.4934366216538333,6,6
Patrick2013,lat. dors.,0.11264472654437105,6,7
Patrick2013,lat. dors.,0.040822588840068987,6,8
Patrick2013,lat. dors.,0.2690221386261696,6,9
Patrick2013,lat. dors.,0.5110724504061162,6,10
Patrick2013,lat. dors.,0.1159129636885196,6,11
Patrick2013,lat. dors.,0.2296294144404351,6,12
Patrick2013,lat. dors.,0.09315434230323817,6,13
Patrick2013,lat. dors.,0.043717954550623335,6,14
Patrick2013,supra.,0.6440463121647677,6,0
Patrick2013,supra.,0.7595056845005083,6,1
Patrick2013,supra.,0.6827023044024694,6,2
Patrick2013,supra.,0.7013155788593597,6,3
Patrick2013,supra.,0.7463841701631732,6,4
Patrick2013,supra.,0.2682078507937937,6,5
Patrick2013,supra.,0.10128603374036704,6,6
Patrick2013,supra.,0.15472969216330335,6,7
Patrick2013,supra.,0.4645384538856291,6,8
Patrick2013,supra.,0.29991122382955054,6,9
Patrick2013,supra.,0.09754195216774914,6,10
Patrick2013,supra.,0.7297093177418801,6,11
Patrick2013,supra.,0.0839383572112707,6,12
Patrick2013,supra.,0.1810140769506014,6,13
Patrick2013,supra.,0.7397930056850093,6,14
Patrick2013,infra.,0.050782129677564854,6,0
Patrick2013,infra.,0.1841717819389968,6,1
Patrick2013,infra.,0.08950250983912209,6,2
Patrick2013,infra.,0.08384690851908544,6,3
Patrick2013,infra.,0.05911198260437489,6,4
Patrick2013,infra.,0.03070317019252833,6,5
Patrick2013,infra.,0.03544522608855133,6,6
Patrick2013,infra.,0.029123211761653136,6,7
Patrick2013,infra.,0.03392629477597314,6,8
Patrick2013,infra.,0.05040368779873479,6,9
Patrick2013,infra.,0.022494396964738532,6,10
Patrick2013,infra.,0.07148088590669884,6,11
Patrick2013,infra.,0.017631914927966282,6,12
Patrick2013,infra.,0.027431442075361585,6,13
Patrick2013,infra.,0.07817694595881154,6,14
Patrick2013,subscap.,0.01824149052437927,6,0
Patrick2013,subscap.,0.03075781654057698,6,1
Patrick2013,subscap.,0.014963885923374992,6,2
Patrick2013,subscap.,0.016757866808140183,6,3
Patrick2013,subscap.,0.018072242870640187,6,4
Patrick2013,subscap.,0.00843578352157302,6,5
Patrick2013,subscap.,0.014229683978142168,6,6
Patrick2013,subscap.,0.010615396540132147,6,7
Patrick2013,subscap.,0.023315787848959775,6,8
Patrick2013,subscap.,0.03358884168087069,6,9
Patrick2013,subscap.,0.021279802539001007,6,10
Patrick2013,subscap.,0.01414150046263013,6,11
Patrick2013,subscap.,0.01654277172953378,6,12
Patrick2013,subscap.,0.011058159326137577,6,13
Patrick2013,subscap.,0.017100587270533308,6,14
Patrick2013,upp. trap.,0.317003848573154,7,0
Patrick2013,upp. trap.,0.33822755083235323,7,1
Patrick2013,upp. trap.,0.3338683656694063,7,2
Patrick2013,upp. trap.,0.6382839752825674,7,3
Patrick2013,upp. trap.,0.49130642559892784,7,4
Patrick2013,upp. trap.,0.2859584933111803,7,5
