dataset,participant,muscle,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
Violon,1,mid. delt.,,,9.690525648206182e-05,8.609995883300761e-05,0.00010971880642487287,0.00012339619478337103,,,7.375748464825388e-05,3.76323424733956e-05,4.8855171706714343e-05,,,,,
Violon,1,post. delt.,,,7.686845263300634e-05,2.7168946920419932e-05,5.667323116801888e-05,0.00012377342095114168,,,3.3894666051049096e-05,5.41009682133744e-05,0.00010299182239767878,,,,,
Violon,1,subscap.,,,9.126168657924382e-06,6.650934741485319e-06,5.031772151412487e-06,4.994558139543402e-06,,,3.253596270533302e-06,1.1859605816120525e-05,4.6986721979098875e-05,,,,,
Violon,1,supra.,,,0.00022230542798655031,0.00011472941185105698,0.00024170155548602137,0.00016187445403132355,,,0.00012573859259973748,0.00010216395056886562,5.0108753441166054e-05,,,,,
Violon,2,ant. delt.,,,0.00022882195655008424,0.00027399717825928347,0.0002762709555923058,0.00011886494130005113,,,8.9833230616724e-05,3.641221764094868e-05,4.8910873326647054e-05,,,,,
Violon,2,infra.,,,0.00014685074393814017,0.00027344809359703846,0.00011220484044273755,7.450566148893823e-05,,,8.50560260391534e-05,0.00012843895698486774,0.00010625236787323574,,,,,
Violon,2,low. trap.,,,2.445059270690083e-05,1.0072679476743272e-05,6.910377179732497e-06,1.8186510526602674e-05,,,3.211395722111189e-06,8.293252905263538e-06,1.2576542984238006e-05,,,,,
Violon,2,mid. delt.,,,0.000206866867569035,0.0001315005877979005,0.00017316806956723342,0.00018180238874772933,,,0.00013881415445866056,5.992051589986948e-05,5.832289880565145e-05,,,,,
Violon,2,post. delt.,,,0.00021781249670378404,6.836850835295536e-05,9.919052965137392e-05,0.00017453080613934153,,,3.753713607464062e-05,9.205555438347837e-05,0.00010558212778862702,,,,,
Violon,2,subscap.,,,2.6947587521467367e-05,8.605386790824943e-05,0.00010368497086089929,4.867540158304682e-05,,,3.569640832041687e-05,5.380605921433521e-05,0.00010314841583708654,,,,,
Violon,2,supra.,,,0.0013483038624194656,0.0006222980292185465,0.0003438022671316118,0.0009151493294879366,,,7.679315269459481e-05,5.502741714519799e-05,0.00047107530188751005,,,,,
Violon,3,ant. delt.,,,0.00035249632993444456,0.0003447916079564689,0.0002822147396476797,3.7720011240901125e-05,,,0.0001270811889757526,0.00012431017847673527,1.588192989296577e-05,,,,,
Violon,3,infra.,,,0.0004718377787916485,0.0005044178346820197,0.0011824963061599176,0.0013498091695910634,,,0.0012585546442525546,0.0008023872034713202,0.0006048252828990413,,,,,
Violon,3,low. trap.,,,2.8326721176978415e-05,1.7910262930225785e-05,1.368989797699406e-05,0.0001174938523270785,,,1.1176984301458736e-05,4.081594226490737e-05,0.00012407230507855189,,,,,
Violon,3,mid. delt.,,,0.0001190073432152542,0.00011656975472665554,0.00010991931572352609,7.878322620427221e-05,,,0.00010115947904042969,4.842730766350676e-05,5.2863209959504425e-05,,,,,
Violon,3,post. delt.,,,0.00011438473044110933,8.818458986811324e-05,8.728049350073173e-05,0.0003372364809761121,,,0.0002032902936769259,8.27117489808898e-05,0.000186112294012981,,,,,
Violon,3,subscap.,,,6.244067516309807e-05,3.290779870254715e-05,6.901363833044846e-05,0.00015323634341466417,,,0.00010884420007329568,6.896411300131672e-05,0.00023621540972952525,,,,,
Violon,3,supra.,,,0.00023702253738191586,0.000211310117221865,0.0002825458807037209,0.0003366949459309967,,,0.00024451311874477684,0.00019507846206672297,0.00010447065312484233,,,,,
Violon,4,ant. delt.,,,0.00018406249067289357,0.00016394604509356478,0.00020330593211595222,2.920122305368926e-05,,,0.00010341572761167589,5.5922740765425783e-05,1.8467326528598368e-05,,,,,
Violon,4,infra.,,,0.00025851229240625353,0.000216182426553352,0.00016882543695035955,0.00013076183944570944,,,0.0001286991544493868,0.00021050643008655074,7.22003922556351e-05,,,,,
Violon,4,low. trap.,,,5.216625375023998e-05,4.987943295764842e-05,1.776505305868598e-05,3.4271972064249404e-05,,,1.8328284792414482e-05,2.7831012678446426e-05,2.644755846459253e-05,,,,,
Violon,4,mid. delt.,,,0.0004912868280562938,0.00036029121420074075,0.00043750230865033564,0.0005644298090287916,,,0.00042592883413836223,0.00043522632490001876,0.0002646479052509663,,,,,
Violon,4,post. delt.,,,0.00011964282505117005,0.00013320173806609658,4.228645973754164e-05,0.00020099157919639763,,,0.00011104960873998984,0.0001714126568728325,0.0001431305512808631,,,,,
Violon,4,subscap.,,,0.00024119804126575172,0.00014225437923483984,0.0004083895454022057,0.00071651607951398,,,0.00031139649095678036,0.00017874436470745293,0.001616320141125156,,,,,
Violon,4,supra.,,,0.0010074744766397407,0.0010634795468726704,0.0010672687092638192,0.0010744766318398404,,,0.0008424936640265223,0.0006542795468962056,0.0004230549309520451,,,,,
Violon,5,ant. delt.,,,0.00010514781614096242,0.00023148346784331085,0.00011565506108927547,2.3600711767805794e-05,,,,,,,,,,
Violon,5,infra.,,,,,,,,,,0.00012553223873372867,,,,,,
Violon,5,low. trap.,,,2.5387059554833483e-05,1.5082045793180748e-05,1.2953915989696818e-05,3.3933236559572985e-05,,,,,,,,,,
Violon,5,mid. delt.,,,9.560096389626659e-05,0.00015746656895726695,0.0001329370645252807,0.00011116564401851442,,,,,,,,,,
Violon,5,post. delt.,,,5.145501586911561e-05,4.668911694268757e-05,5.39023198352289e-05,7.746584770544325e-05,,,,,,,,,,
Violon,5,subscap.,,,,,,,,,,3.9089835598037896e-07,,,,,,
Violon,5,supra.,,,,,,,,,,0.0003081690342359429,,,,,,
Violon,6,ant. delt.,,,0.00021935081958420545,0.0001605243037089602,0.00012665601323544519,0.0001164533835478886,,,,,,,,,,
Violon,6,low. trap.,,,8.850221097280735e-05,3.9041897170347116e-05,5.3584255847148637e-05,0.00011873241873429653,,,,,,,,,,
Violon,6,mid. delt.,,,0.00014420271274448421,0.0001180144991942471,0.00013218402539249928,0.0001386242023123849,,,,,,,,,,
Violon,6,post. delt.,,,4.1319334603681556e-05,2.4031064686671e-05,1.8913904418665268e-05,2.9034449670863527e-05,,,,,,,,,,
Violon,7,ant. delt.,,,0.0001823652094431208,0.0002571646113759359,0.00021654230620760069,5.031878045178859e-05,,,0.00032953901984446576,0.0001775364119542074,1.8320745755545717e-05,,,,,
Violon,7,infra.,,,0.00029470821021172034,0.00017451890360818906,0.0002745727996919075,0.00013442128605881858,,,0.00021824991101140553,0.00022545514038141813,6.33743371637014e-05,,,,,
Violon,7,low. trap.,,,6.070056733359117e-05,3.990343343720769e-05,3.6968239884742715e-05,7.19596967605092e-05,,,4.303581439250582e-05,7.935148330415136e-05,4.938559214522078e-05,,,,,
Violon,7,mid. delt.,,,0.0001403902262501754,0.00011910778889623989,0.00019506938602258006,0.00016032700623914344,,,0.00016965966850162782,0.0001381246254806856,0.00010309032039078085,,,,,
Violon,7,post. delt.,,,9.013213112282809e-05,4.865914528130802e-05,7.296304536594196e-05,0.0001751803515914578,,,0.00020626172254321675,7.464031268529514e-05,0.00017787422075805275,,,,,
Violon,7,subscap.,,,0.00026754234950950734,0.00022435674484898795,0.00023707074680631485,0.00015000579850670925,,,0.00032299740516928224,0.00010908531536102799,0.000675062541678929,,,,,
Violon,7,supra.,,,0.0007767886409817071,0.0007448202290964161,0.0009354492836021618,0.0010242460635768182,,,0.0007783680029642488,0.0004145463649925864,0.00029328323581449714,,,,,
Violon,8,ant. delt.,,,0.00024662985722072106,0.0001758174400228403,0.0001926471612616632,8.235546139948749e-05,,,0.0001361224799989756,5.495187250289663e-05,1.0420056800065057e-05,,,,,
Violon,8,infra.,,,6.723559305380228e-07,6.669774606641663e-07,5.821738757289127e-07,3.699406214965953e-07,,,5.611828593732735e-07,7.60788554450446e-07,3.9682003899197003e-07,,,,,
Violon,8,low. trap.,,,2.3661883685779963e-05,3.339779874880189e-05,3.073294074656448e-05,4.832533440725444e-05,,,3.931661458341506e-05,3.2729586606406344e-05,3.322217155720476e-05,,,,,
Violon,8,mid. delt.,,,0.00021547661673086728,0.00011797064567515826,0.00016155432783381717,0.000146997039058421,,,0.00010432664742462557,2.6695121129145018e-05,1.2076357026967314e-05,,,,,
Violon,8,post. delt.,,,0.00014212893168845535,8.738529853050872e-05,0.00012350697852576238,0.00021983519355175577,,,8.04134748595277e-05,4.399317039077977e-05,4.904821426370387e-05,,,,,
Violon,8,subscap.,,,0.00015733456873016872,8.938732642302887e-05,0.00018649803831292998,5.659042922152936e-05,,,6.035808207047514e-05,2.4424119925223163e-05,0.00020675834929711063,,,,,
Violon,8,supra.,,,0.000497531590990566,0.00041017734388567337,0.00044250059637863796,0.0003987502825188876,,,0.00043224693769534683,0.00038460953163664145,0.00028024082339303053,,,,,
Violon,9,ant. delt.,,,0.0002451382398985539,0.0002301811185801528,0.00014029131984696688,3.242774915165227e-05,,,0.00010868015044931603,5.9833351374844796e-05,7.250284759946917e-06,,,,,
Violon,9,infra.,,,0.0003256486385385045,0.00024348503665196357,0.00027571600968871474,0.0001844183125461154,,,0.00014209364762065164,0.0001884080955233254,0.0003962535832747822,,,,,
Violon,9,low. trap.,,,3.479593706749609e-05,2.507162335710342e-05,1.272552040351579e-05,3.327320345682836e-05,,,4.8220472674304336e-06,1.4259668610130537e-05,2.9274094340429713e-05,,,,,
Violon,9,mid. delt.,,,0.00015887418670201765,0.00013524986348204524,0.00013780640827214128,0.00013708851645292318,,,0.00012939209240872622,6.320564576443248e-05,1.9786541094016764e-05,,,,,
Violon,9,post. delt.,,,8.93901499087387e-05,2.885434731665927e-05,3.4000412474659015e-05,0.00013049667337487197,,,6.516668853695124e-05,0.00010538891078600362,8.808913239498827e-05,,,,,
Violon,9,subscap.,,,2.0197807849259384e-05,1.5109179947018871e-05,2.250880431100031e-05,2.2849404195146606e-05,,,5.15741613561119e-05,2.7379189561258793e-05,0.00040771545197717564,,,,,
Violon,9,supra.,,,0.00043468247243888785,0.0002515277369480761,0.000708791599234982,0.000341293238779297,,,0.0002844624450181832,0.0002704058177626415,9.954882547722884e-05,,,,,
Yoann2015,0,infra.,0.012600011768129159,0.024574513219734858,0.023816378149850888,0.029175971533197703,0.007964621372003718,0.005239465887781165,0.013824687405601655,0.01878328749583623,0.01202825441430085,0.03367653740933761,0.007823073178101802,0.008947742256402292,0.004591395944503694,0.018260969433277943,0.03509646944304404,
Yoann2015,0,lat. dors.,0.010623654084137115,0.027992280611262278,0.013073691124803336,0.011873779447148214,0.012663657756923557,0.05987880412515072,0.02372114179192987,0.03778805588925303,0.008407472791022785,0.01062706328291059,0.046758279389981554,0.013535759527802468,0.028219759984359293,0.009990586147591147,0.010055013933645279,
Yoann2015,0,low. trap.,0.053549018188776734,0.07828826931268887,0.09703924708348759,0.041783641912480796,0.05730390333539129,0.08862167348805898,0.010451916311630177,0.009303231529079463,0.062014346341374614,0.039639082667578165,0.041698469551669295,0.05863624697022683,0.013180459330025372,0.009939063456851716,0.05990562798764709,
Yoann2015,0,mid. delt.,0.08997103707464704,0.07918131427781344,0.0943195885109649,0.07986503057094946,0.08486472487559743,0.06197922219139476,0.011369791915896252,0.012896824989522092,0.07727686801645023,0.045568722526684965,0.05361985667736895,0.07524067066499868,0.009848092578811354,0.029675861266923374,0.07707415915465421,
Yoann2015,0,mid. trap.,0.02076435474229686,0.0720624218970702,0.11388333949909488,0.04933668117919773,0.014976336951846667,0.046668018355265864,0.019571078715477502,0.03691673043121178,0.026387443049280743,0.057269190604217105,0.02740724620322023,0.038001198531429616,0.024137346446111152,0.03852575373202059,0.06510827678046334,
Yoann2015,0,pec. maj.,0.01045701769144284,0.006435853731272573,0.0067542758250166875,0.034115811197267386,0.014412681679204689,0.008261499248628457,0.040570750824951554,0.05595524888108609,0.018393661665488815,0.00782681193247712,0.015898722201849805,0.0100489716859638,0.03384282347283254,0.07223475211204097,0.008567996604210232,
Yoann2015,0,post. delt.,0.048115150892526146,0.06770638976558026,0.06214260637401019,0.03031240474594684,0.04029346212684329,0.07561552391983267,0.020313380168332236,0.017956803110006487,0.03501997449423054,0.03809103169563398,0.07995156100906534,0.04724325435449438,0.021605580425250688,0.009936225008867646,0.07303480272896543,
Yoann2015,0,ser. ant.,0.0182854686552055,0.016189340422577973,0.030663090682277207,0.027543165143056762,0.02076807003479403,0.023648828650342197,0.021410261101215376,0.01795155806055209,0.02530311360241217,0.03380923430626827,0.019599117178419473,0.020171223248679912,0.02592551878571714,0.024746964343810633,0.027766495465482415,
Yoann2015,0,subscap.,0.0127715356616467,0.050890506885818296,0.0610116593196342,0.036365288744721766,0.014201072028394542,0.08576373447212782,0.03546988401633149,0.04939551300076131,0.013895048334385113,0.028659993748190147,0.05436024110300348,0.014938617840783004,0.05560535600814111,0.040763560261179846,0.052839869377338755,
Yoann2015,0,supra.,0.15333300326861202,0.1317629019650521,0.1307144009609742,0.18162906013103003,0.1426476937369615,0.11893744496220951,0.01808876405757251,0.029294898263863767,0.10493250311914355,0.07440472888622968,0.08358862224431693,0.1492229189018444,0.023676078856073146,0.031894795291557726,0.17476017626911072,
Yoann2015,0,upp. trap.,0.20585813643824286,0.10243018093605798,0.08944333819107772,0.12644745404592792,0.14848659987432394,0.04370007927995079,0.019338463536154423,0.055585357413698966,0.0710486639416703,0.03912282634197989,0.04966485823467909,0.13587435867637457,0.023569584562804037,0.04788509798595062,0.11933457509646524,
Yoann2015,1,infra.,0.056524181532358886,0.043957135657742126,0.038522091186898776,0.077379399572334,0.05491148141291925,0.01968390003898514,0.012200000721420886,0.027686971570268518,0.06778894476814748,0.07012473425980495,0.00441517844873425,0.04917667249544665,0.005378302405442888,0.09391198009617277,0.08206799371346968,
Yoann2015,1,lat. dors.,0.01505687377990904,0.04742896910351241,0.0231565181456087,0.021000008940531,0.01964158917288221,0.0675124108935494,0.04675019444000706,0.022944764041199262,0.01864468567443623,0.014237415094441477,0.04528131372437365,0.02238985996719984,0.03946784783623199,0.021258240294370734,0.01728896181109578,
Yoann2015,1,low. trap.,0.21884820249594633,0.2915036945338235,0.24499887884369623,0.19164330720069556,0.20999880436718737,0.2215802299798012,0.01661708527575858,0.02133779246796948,0.10489736883716744,0.09685338602619435,0.06297675990849211,0.18964647012618452,0.022888049786696986,0.020545015953299894,0.18309235250919917,
Yoann2015,1,mid. delt.,0.15126522518642338,0.12077682284323303,0.21886456789371805,0.14330727172661561,0.16831805833875724,0.09668519232596509,0.022438719546278865,0.029333349220448324,0.14930738606005506,0.10624694579070099,0.09480221188868788,0.17301427350087015,0.010030798994989099,0.07987427063693124,0.19926714985625227,
Yoann2015,1,mid. trap.,0.10742495810278183,0.12120166848250852,0.1543621714976514,0.12733146551958857,0.11769770958427934,0.06604444074460239,0.0251336244275892,0.03463718250458389,0.14624738493924588,0.18224938975025548,0.043982940417421734,0.07856240710910099,0.032743115511984944,0.015064429473210772,0.12721256723638918,
Yoann2015,1,pec. maj.,0.030158031686530883,0.008497056223771948,0.010135370287925206,0.02934398150893465,0.01567035183376235,0.011549693029402525,0.05705777110819241,0.07199603538539512,0.013074023765309428,0.009349008695627697,0.023147008441363012,0.014318069506161027,0.0426010928496343,0.09999529869201752,0.014476417128997467,
Yoann2015,1,post. delt.,0.10850002088785707,0.28387079284078454,0.2197430271066269,0.13983131083535152,0.12983484766280157,0.2528214741376501,0.018826329794944394,0.013793922752119318,0.11850109604980884,0.15796851664471717,0.13041794143119262,0.15679305701834553,0.023923189673183666,0.013272981035753414,0.1455310845574883,
Yoann2015,1,ser. ant.,0.19126872116088423,0.01581757837605547,0.26366038894005617,0.2443853946670031,0.14993163662236197,0.022239325106838112,0.02848867799372034,0.0754825330867926,0.1825148342659611,0.09674519286583622,0.015359668067876038,0.0945024912641569,0.01543019723741947,0.1217860944298566,0.18794509092450845,
Yoann2015,1,subscap.,0.05604938328103002,0.07490565752993467,0.02666371057042949,0.017247652230971897,0.019476476488066448,0.06059598716979109,0.06202477822575937,0.010962736943589518,0.08240171201523366,0.12595197590846127,0.03212455388949561,0.02811403342282564,0.04033394307516537,0.08629473657636419,0.028964594213586645,
Yoann2015,1,supra.,0.25675737742522015,0.25882386089111875,0.16892940589596267,0.28418850658418265,0.29812031359020463,0.16344672858274606,0.03189583061684373,0.03530131799510913,0.18325777716605635,0.12876299558107573,0.06988836024174143,0.2752077711440189,0.014912576066669549,0.021887875169397546,0.26908359342951094,
Yoann2015,1,upp. trap.,0.4233380298431473,0.2935723324210022,0.3795561896082292,0.40336231253439514,0.3434949753034182,0.15972805256564093,0.03729088527230638,0.039986903004368426,0.2534052531469576,0.14217555204206211,0.022285273929366488,0.3703006811409852,0.020079165714619346,0.03982987294928263,0.3465971202939292,
Yoann2015,2,infra.,0.037224429385808395,0.04288638383111197,0.06433682491480955,0.10494559464508402,0.05633616907123916,0.02974144568977151,0.015378048818181188,0.013601414259957267,0.037917256662768975,0.055493162228538284,0.009418074732406759,0.0898430196550161,0.009036050178074687,0.036361296453258724,0.11704048508132975,
Yoann2015,2,lat. dors.,0.013294812682507779,0.043665062772630575,0.021297320006813624,0.026205549337279782,0.020713808872137775,0.06383125503555206,0.0824017148152274,0.02899110503096563,0.01983103046322332,0.012978711887712904,0.04867623001000936,0.02192284702947835,0.046133928670921726,0.02163400952681185,0.024162204812994643,
Yoann2015,2,low. trap.,0.07242332358921263,0.15497096904257285,0.1034776713398399,0.08520814591314593,0.09642375904434074,0.09671896666317503,0.037746806794727916,0.019481601608237874,0.10782375539663497,0.06678493015127851,0.022156641032391292,0.08918317023584232,0.022551443253220935,0.02193141792119748,0.1020219303414252,
Yoann2015,2,mid. delt.,0.1320806237518744,0.10247812195902878,0.14768769954408503,0.10256111838776819,0.13474246281501737,0.03621409858181907,0.014316661001370735,0.017664943933674737,0.08834085117754881,0.0756555097119219,0.07264861203429261,0.12523280191485447,0.014554398700917329,0.06549673660662608,0.15332844650467323,
Yoann2015,2,mid. trap.,0.07368947310235407,0.1875301114826116,0.26845641694506867,0.14248636608641696,0.10738552895244749,0.11075461608640122,0.03173119433370068,0.08393153831363553,0.059149387972881405,0.08613889797551627,0.021337302041083313,0.13635935453758213,0.02301221414428383,0.032459042719054955,0.21457783793548865,
Yoann2015,2,pec. maj.,0.011331402809812945,0.011249665946033636,0.009871260853865423,0.011635696689655282,0.011793009673063105,0.011103942336207739,0.0802826357278972,0.10225361842713679,0.011317413313648952,0.009329004362146044,0.032505565287548215,0.011543227325345984,0.06093034552992617,0.060391031851943104,0.010925236821471814,
Yoann2015,2,post. delt.,0.10364220077531833,0.21986657276707,0.17050289698132637,0.10509605463884547,0.0901079327888279,0.15122195292281837,0.038755062503383994,0.012254188640356697,0.12001924534485081,0.17349588058337767,0.08130454380275931,0.14533721246340628,0.034803581983515845,0.022011546499113105,0.15915876536511087,
Yoann2015,2,ser. ant.,0.15409346542546892,0.024485785730760393,0.04821513055373859,0.12360782153306632,0.15239995387657146,0.044170313747279796,0.08601312908628471,0.04589257843829969,0.01188754716977656,0.04018791872650063,0.035999613057655276,0.0689269387130848,0.04049603667857089,0.12107101337087882,0.1095399564959415,
Yoann2015,2,subscap.,0.04373754052383806,0.07626054004984081,0.0895599783523632,0.09224171621833002,0.05609666653603951,0.035890274773052455,0.03428313232639245,0.07399200121020647,0.03394834746001789,0.09307979003409603,0.009712425773273536,0.07916892079487295,0.009074623950319672,0.030391941028331683,0.12998036776602453,
Yoann2015,2,supra.,0.07743716378967697,0.08212855443040244,0.12399557584158108,0.07865041639989023,0.09761678342882307,0.05348533391939834,0.01667406149040842,0.014037859651090945,0.07597641308931274,0.053116852758132535,0.02357848875748024,0.0905585407064172,0.03539419771772549,0.029803279345949826,0.08865804632340857,
Yoann2015,2,upp. trap.,0.24955564869217106,0.1648294888391461,0.20982506038779347,0.26119551468673435,0.23439835105528098,0.03816701910195029,0.02286759721317143,0.06349591484505124,0.1031821630128161,0.07782815308900717,0.030777515678469005,0.3051174349753921,0.025135282008221883,0.09951657847693739,0.25474157845367995,
Yoann2015,3,infra.,0.0052464243273528215,0.014190373330360532,0.008045480371634404,0.020555963489953866,0.0064085663122203365,0.005940636045157059,0.007267224870487801,0.006099188473150078,0.00569101869717816,0.01507806732552272,0.004579798399619082,0.008477660102460578,0.004460469557005988,0.00732206812040412,0.014759253779620498,
Yoann2015,3,lat. dors.,0.01592073532999598,0.03662278261025739,0.018713270858420984,0.01984244228374986,0.017959972984427676,0.05442039828430757,0.04087907127367353,0.0207731825988175,0.010294125060731466,0.01167857842626924,0.053143392676900714,0.018947789886170643,0.030009098378833414,0.01848565064086756,0.01608372671383065,
Yoann2015,3,low. trap.,0.15586253675922193,0.36531474740452696,0.20820771236897387,0.11698287463429388,0.30731472900836376,0.08460666884872313,0.03834637971105434,0.015102451917614942,0.10975610585945617,0.0669925732592445,0.05406151135293829,0.13702526432886153,0.030310035021736813,0.022781230132974298,0.10412543046263326,
Yoann2015,3,mid. delt.,0.14036838139762672,0.1075407244394791,0.1704908573958525,0.12598610060666096,0.15125681026620735,0.12188901225172799,0.011132661453328627,0.01384831571452021,0.14518276294082172,0.09725312627066071,0.026885374682492944,0.17237558964106856,0.010449478492015697,0.045444042679193344,0.15526364867574854,
Yoann2015,3,mid. trap.,0.10371959512330234,0.23323459120473922,0.1845929439996797,0.31999425038950513,0.19166213021122488,0.09896700952514434,0.12392472510016025,0.01932501995630572,0.2185405820769022,0.31539147398749956,0.03342091829402632,0.21766474404227232,0.02266343253393278,0.18352017661382225,0.302148332872074,
Yoann2015,3,pec. maj.,0.01266108436249292,0.007341984363527529,0.005473847048745118,0.07637793726790808,0.011319651650357565,0.013396319165506076,0.07262252159867241,0.15674461971446935,0.011321004499154429,0.010926550213278721,0.03495937905884572,0.01097696527750959,0.035924275406791814,0.10793500149495734,0.047580611117326366,
Yoann2015,3,post. delt.,0.05037064525605921,0.22403998796542965,0.1385364397176303,0.05665420616007506,0.11577856740379244,0.1963930524160178,0.02399365219293054,0.021101961523818193,0.1737637615089836,0.16138323536913235,0.15301052009538985,0.1229514815161309,0.06052803662387294,0.015911075067206945,0.08014400632430352,
Yoann2015,3,ser. ant.,0.05187884561478304,0.010970817634061339,0.07628047175458376,0.11161567454737727,0.04795541543305978,0.02170237561588123,0.09582383192882934,0.060350328946202146,0.02455935614549081,0.017426234501320546,0.03590556055204215,0.07508712130254128,0.04990879439188142,0.09176436298979393,0.12287206354591582,
Yoann2015,3,subscap.,0.0664086899383923,0.15918133679375684,0.14365713203807293,0.1441355381755018,0.14781347855668614,0.04046915565958444,0.039948939379900794,0.008853739279464241,0.09882571026015055,0.1577135993390203,0.025880646904349356,0.1231521596207691,0.022354014865744138,0.0651513542637467,0.15253984703009582,
Yoann2015,3,supra.,0.09868059153783489,0.1517054312660865,0.17300932459704677,0.06848304310586611,0.1220682374642818,0.05669337789146857,0.004565044656117963,0.0050939885540140116,0.0611586567620315,0.04844728729019736,0.01001413768471178,0.09923771318822291,0.041473150301650705,0.009531844908745086,0.0949476876502206,
Yoann2015,3,upp. trap.,0.2704827203935528,0.15125201061013466,0.1938084443884472,0.177506300689539,0.18945489749745242,0.04479947609872338,0.009765906353811504,0.013495654495359801,0.16718004847368242,0.07396894657487349,0.020882094221163487,0.19240864809676755,0.017277998186734412,0.037203266197691195,0.21241778714542914,
Yoann2015,4,infra.,0.024145895082427017,0.041716797140825386,0.050059739896294496,0.03595594282230245,0.04622869495126864,0.014395168476429056,0.012804674152410553,0.00841880920967648,0.014532957071676289,0.03515452600462711,0.011139995102930133,0.041528125879937795,0.009028895225201377,0.022658470467353434,0.06656598394617028,
Yoann2015,4,lat. dors.,0.012421376733459166,0.07423866073176051,0.015326650460561385,0.017270879314183078,0.023925122678467428,0.09154231436542117,0.06933087702079342,0.01808360983818805,0.015731407066256767,0.017286825516998783,0.02968632771183072,0.018455550962622518,0.03743779699554191,0.021291965199866997,0.015973195208012107,
Yoann2015,4,low. trap.,0.18660355294462477,0.42285717664258665,0.23206123537126194,0.16429429958761055,0.2057478045441036,0.27284197613972505,0.020324043334977695,0.013519087068921059,0.1473413824240064,0.2655233985908806,0.03631116097155662,0.20435977767096436,0.11107635212743677,0.017970826479135116,0.24783108011610402,
Yoann2015,4,mid. delt.,0.2939870576425728,0.28878155937637806,0.41171012757062636,0.24275406082379103,0.4146115474851223,0.19860254697820828,0.015566963172818929,0.02342604120669119,0.23783296853325342,0.23105812487940547,0.13297207663930294,0.36580889812719697,0.07930153396561865,0.05089692422311181,0.46006342388265636,
Yoann2015,4,mid. trap.,0.11499179535860798,0.0987211287764638,0.15390213032375727,0.17180455608178874,0.14216900343285194,0.09599272925396929,0.08573849259203904,0.046979495679982435,0.10453690161043716,0.13562738587595835,0.029455862098800273,0.15475274459073451,0.04187038156078369,0.01622173395679407,0.2223472142316235,
Yoann2015,4,pec. maj.,0.02450563919244722,0.00938414268042299,0.011809619876557789,0.029868548526071653,0.03678658042829248,0.013827572250536907,0.12928830203062164,0.11597227000170643,0.009701374992134006,0.010490384997593348,0.032629391959839056,0.013882744932189838,0.062574810692124,0.12869320459459943,0.015688071005832714,
Yoann2015,4,post. delt.,0.12014179565076485,0.44662688364552117,0.2641390373715604,0.15584143158131764,0.17596551248088121,0.4540886270286354,0.05043514838058118,0.01572866818935492,0.23569773383934156,0.2706441243005848,0.22290859068350832,0.2558352974874226,0.15227723367968002,0.016004110483055695,0.3170070779593007,
Yoann2015,4,ser. ant.,0.12807156056824964,0.031710113779666586,0.12037807684660047,0.1351846010763968,0.1851797924989358,0.09748912378120322,0.15585639872589105,0.03741516921172866,0.0341559153609619,0.05512133842290169,0.015420724350005601,0.1897057710916365,0.10445933774519585,0.10702504494007442,0.20313133305695583,
Yoann2015,4,subscap.,0.03146737536562251,0.04346577010607253,0.06176578343707041,0.04518598510219189,0.03927623640411593,0.04707933172017873,0.019248739924950183,0.015146698286889367,0.021136426820656883,0.028872103347680846,0.02979160888886062,0.04021587593174508,0.01103120609600069,0.008359012858814924,0.049600470312493386,
Yoann2015,4,supra.,0.20891244454557173,0.35270660800067766,0.3077470485814935,0.21829990750976525,0.3109103116964713,0.19963670146675938,0.009076278497327825,0.011980550420641587,0.11789312941565847,0.10624112035232756,0.09716626733202693,0.18621187602248615,0.09598776158256944,0.015644281496448066,0.28370727682328134,
Yoann2015,4,upp. trap.,0.3940654939534969,0.20323071073102295,0.3389326896331424,0.3989752146408565,0.42764106081222786,0.1487541990959782,0.013422829574063787,0.07411583655743255,0.13719751034718553,0.09982405776025241,0.024012464139119297,0.44895449199859433,0.049762188113518686,0.026838849405403147,0.5159283938126094,
Yoann2015,5,infra.,0.03172032897194324,0.06926392037628144,0.09983912285091391,0.06895265109542872,0.03437174038898176,0.020581335927915126,0.008579359224936516,0.00802153792731216,0.03591075318255492,0.07444709248970233,0.012298683771510367,0.0510603875784076,0.005699789846614423,0.02220185659841882,0.08528949932411808,
Yoann2015,5,lat. dors.,0.009932509169171997,0.10051513615160465,0.017383169643644218,0.013030375863870739,0.011015712454905327,0.12191515614477773,0.08341846649239276,0.0068676740422594015,0.01839076685227757,0.029564618567180994,0.0395901500650163,0.01173717605290412,0.10123552114848655,0.013340794825297894,0.01172022618082876,
Yoann2015,5,low. trap.,0.18245541789099828,0.2506915421319963,0.5227415637358941,0.19451339500555048,0.21632327660909684,0.1705626211019624,0.06486467653601127,0.01736861710278935,0.28128286038853745,0.16054502039339485,0.07635185814273628,0.204164072378679,0.06690416661944326,0.014119328322321427,0.37332356094288993,
Yoann2015,5,mid. delt.,0.20349656722532544,0.2172437302530109,0.336437467401757,0.20405662187890003,0.23690196787158255,0.107475114179542,0.012599973909157089,0.010337716569930464,0.2029036803809532,0.13270703900009895,0.21080755196463652,0.23094887243099432,0.028949689378937212,0.04820225354456648,0.3007413556169799,
